date_found,title,company,source,location,salary,score,claude_compatibility,category,reason,url
2026-06-05,National Branded Content Writer - Talent Pool,Axios,greenhouse/axios,Remote,$100,2.2,74.0,writing,Mixed async and real-time tasks; $100k salary.,https://job-boards.greenhouse.io/axios/jobs/7963621
2026-06-05,Staff Software Engineer (Continuous Integration),Affirm,greenhouse/affirm,Remote Canada,"$178,000 - $228,000",3.2,74.0,development,Mixed async and real-time tasks; $178k salary.,https://job-boards.greenhouse.io/affirm/jobs/7749582003
2026-06-05,Staff Software Engineer (Continuous Integration),Affirm,greenhouse/affirm,Remote US,"$225,000 - $275,000",3.2,74.0,development,Mixed async and real-time tasks; $225k salary.,https://job-boards.greenhouse.io/affirm/jobs/7749580003
2026-06-05,"Software Engineer, Lua",Vercel,greenhouse/vercel,Remote - United States,"$196,000 - $280,000",1.5,72.0,writing,Mixed async and real-time tasks; $196k salary.,https://job-boards.greenhouse.io/vercel/jobs/5661583004
2026-06-05,"Software Engineer, Compute (8+ YOE)",Airtable,greenhouse/airtable,"San Francisco, CA; New York, NY; Remote - US","$196,000",2.5,72.0,development,Mixed async and real-time tasks; $196k salary.,https://job-boards.greenhouse.io/airtable/jobs/8442397002
2026-06-05,"Full Stack Engineer, Link",Stripe,greenhouse/stripe,"Toronto, Remote in Canada",,0.0,72.0,documentation,Mixed async and real-time tasks; salary mentioned but unclear.,https://stripe.com/jobs/search?gh_jid=6447175
2026-06-05,"Software Engineer II, Machine Learning (Feature Platform)",Affirm,greenhouse/affirm,Remote US,"$160,000 - $210,000",2.5,72.0,development,Mixed async and real-time tasks; $160k salary.,https://job-boards.greenhouse.io/affirm/jobs/7694294003
2026-06-05,"Software Engineer II, Machine Learning (Feature Platform)",Affirm,greenhouse/affirm,Remote Canada,"$125,000 - $175,000",2.5,72.0,development,Mixed async and real-time tasks; $125k salary.,https://job-boards.greenhouse.io/affirm/jobs/7694296003
2026-06-05,"Intermediate Backend Engineer, SSCS: Supply Chain",Gitlab,greenhouse/gitlab,"Remote, India",,1.2,72.0,development,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8480565002
2026-06-05,"Senior Backend Engineer, SSCS: AI Governance",Gitlab,greenhouse/gitlab,"Remote, India",,1.2,72.0,development,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8480544002
2026-06-05,Software Engineer - Postgres Internals,Planetscale,greenhouse/planetscale,San Francisco Bay Area or Remote,"$120,000 - $290,000",2.2,70.0,documentation,Mixed async and real-time tasks; $120k salary.,https://job-boards.greenhouse.io/planetscale/jobs/4257174009
2026-06-05,"Software Engineer, Developer Experience",Figma,greenhouse/figma,"San Francisco, CA • New York, NY • United States","$185,000",1.5,70.0,development,Mixed async and real-time tasks; $185k salary.,https://boards.greenhouse.io/figma/jobs/5790627004?gh_jid=5790627004
2026-06-05,"Senior Software Engineer, Full Stack (Zero to One Labs)",Affirm,greenhouse/affirm,Remote US,"$190,000 - $240,000",3.2,70.0,development,Mixed async and real-time tasks; $190k salary.,https://job-boards.greenhouse.io/affirm/jobs/7686804003
2026-06-05,"Software Engineering Apprentice, Full-Stack",Affirm,greenhouse/affirm,Remote US,$55,0.8,70.0,development,Mixed async and real-time tasks; $55k salary.,https://job-boards.greenhouse.io/affirm/jobs/7647925003
2026-06-05,Talent Network: Senior Full stack Engineer (New Business),Toptal,lever/toptal,Anywhere in Europe and South America,$200,2.8,70.0,development,Mixed async and real-time tasks; $200k salary.,https://jobs.lever.co/toptal/334dc8f4-787b-4903-b53a-9eb13f459898
2026-06-05,Product Security Engineer,Lattice,greenhouse/lattice,Remote - US,"$116,500 - $154,000",3.2,68.0,documentation,Mixed async and real-time tasks; $116k salary.,https://lattice.com/job?gh_jid=8538998002
2026-06-05,"Backend Engineer, Analytics Instrumentation (Golang)",Gitlab,greenhouse/gitlab,"Remote, India",,0.8,68.0,documentation,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8481929002
2026-06-05,Software Engineer - PlanetScale Postgres,Planetscale,greenhouse/planetscale,Remote,"$120,000 - $290,000",3.2,66.0,development,Mixed async and real-time tasks; $120k salary.,https://job-boards.greenhouse.io/planetscale/jobs/4251150009
2026-06-05,Sales Content Manager,Figma,greenhouse/figma,"San Francisco, CA • New York, NY • United States","$127,000",2.2,66.0,writing,Mixed async and real-time tasks; $127k salary.,https://boards.greenhouse.io/figma/jobs/5985022004?gh_jid=5985022004
2026-06-05,"Staff Backend Engineer, SSCS: AI Governance",Gitlab,greenhouse/gitlab,"Remote, India",,0.0,66.0,development,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8480531002
2026-06-05,No-Code Automation Specialist,Zapier,weworkremotely,,$80k-$95k,3.5,65.0,development,Mixed async and real-time tasks; $80k salary.,https://ex.com/nc
2026-06-05,Solutions Engineer,Planetscale,greenhouse/planetscale,"Remote - EMEA, Remote - NA",$100,4.0,64.0,documentation,Mixed async and real-time tasks; $100k salary.,https://job-boards.greenhouse.io/planetscale/jobs/4052805009
2026-06-05,"Director, Enterprise Architecture & Intelligent Automation",Gitlab,greenhouse/gitlab,"Remote, US","$153,000",2.2,64.0,development,Mixed async and real-time tasks; $153k salary.,https://job-boards.greenhouse.io/gitlab/jobs/8510488002
2026-06-05,Collections (Accounts Receivable) Specialist,Vercel,greenhouse/vercel,Remote - India,,2.5,62.0,documentation,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/vercel/jobs/6003058004
2026-06-05,Software Engineer,Lattice,greenhouse/lattice,Canada - Remote,"$90,000",2.8,62.0,documentation,Mixed async and real-time tasks; $90k salary.,https://lattice.com/job?gh_jid=8463880002
2026-06-05,"Producer, Data Visualization & Automation, Axios Local (Temporary)",Axios,greenhouse/axios,Remote,"$87,000 - $110,000",2.8,62.0,writing,Mixed async and real-time tasks; $87k salary.,https://job-boards.greenhouse.io/axios/jobs/7819072
2026-06-05,"Director, Software Engineering (Loans Lifecycle)",Affirm,greenhouse/affirm,Remote Canada,"$238,000 - $298,000",1.5,62.0,development,Mixed async and real-time tasks; $238k salary.,https://job-boards.greenhouse.io/affirm/jobs/7705605003
2026-06-05,"Director, Software Engineering (Loans Lifecycle)",Affirm,greenhouse/affirm,Remote US,"$300,000 - $360,000",1.5,62.0,development,Mixed async and real-time tasks; $300k salary.,https://job-boards.greenhouse.io/affirm/jobs/7705604003
2026-06-05,Machine Learning Engineer II (Servicing ML),Affirm,greenhouse/affirm,Remote Canada,"$125,000 - $175,000",2.5,62.0,development,Mixed async and real-time tasks; $125k salary.,https://job-boards.greenhouse.io/affirm/jobs/7719653003
2026-06-05,Machine Learning Engineer II (Servicing ML),Affirm,greenhouse/affirm,Remote US,"$160,000 - $210,000",2.5,62.0,development,Mixed async and real-time tasks; $160k salary.,https://job-boards.greenhouse.io/affirm/jobs/7719651003
2026-06-05,Senior Cloud Database Engineer,Marqeta,greenhouse/marqeta,"Remote, USA",,1.2,62.0,writing,Mixed async and real-time tasks; salary mentioned but unclear.,https://job-boards.greenhouse.io/marqeta/jobs/7891942
2026-06-05,Stock Administrator,Gitlab,greenhouse/gitlab,"Remote, India",,3.0,62.0,documentation,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8502364002
2026-06-05,UGC Content Creator The Good Creator Collective,The Good Influence,remoteok,,,2.5,60.0,writing,Mixed async and real-time tasks; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-ugc-content-creator-the-good-creator-collective-the-good-influence-1132723
2026-06-05,Senior Developer Advocate - Data Observability,Datadog,greenhouse/datadog,"California, USA, Remote; Colorado, USA, Remote; Illinois, USA, Remote; New York, USA, Remote; Washington, USA, Remote","$194,000",2.2,60.0,documentation,Mixed async and real-time tasks; $194k salary.,https://careers.datadoghq.com/detail/7555520/?gh_jid=7555520
2026-06-05,Senior Software Engineer - Linux/eBPF,Datadog,greenhouse/datadog,"Denmark, Remote; France, Remote; Germany, Remote; Ireland, Remote; Italy, Remote; Poland, Remote; Spain, Remote; Sweden, Remote; Switzerland, Remote; United Kingdom, Remote",,0.0,60.0,development,Mixed async and real-time tasks; no salary listed.,https://careers.datadoghq.com/detail/7957460/?gh_jid=7957460
2026-06-05,Senior Software Engineer - Linux/eBPF,Datadog,greenhouse/datadog,"Portugal, Remote",,0.0,60.0,development,Mixed async and real-time tasks; no salary listed.,https://careers.datadoghq.com/detail/7957461/?gh_jid=7957461
2026-06-05,Werkstudent (m/w/d) Agentic Software Engineering - Remote,SFX E-Commerce,arbeitnow,Regensburg,,2.8,58.0,development,Mixed async and real-time tasks; no salary listed.,https://www.arbeitnow.com/jobs/companies/sfx-e-commerce/werkstudent-agentic-software-engineering-remote-regensburg-399180
2026-06-05,"(Senior) Test Automation Engineer, AI-Native (d/m/w) - Remote",ZEP GmbH,arbeitnow,Ditzingen,,1.2,58.0,development,Mixed async and real-time tasks; no salary listed.,https://www.arbeitnow.com/jobs/companies/zep-gmbh/senior-test-automation-engineer-ai-native-remote-ditzingen-219156
2026-06-05,IT Engineering Manager (Endpoint Engineering),Affirm,greenhouse/affirm,Remote Canada,"$142,000",3.5,58.0,development,Mixed async and real-time tasks; $142k salary.,https://job-boards.greenhouse.io/affirm/jobs/7715530003
2026-06-05,IT Engineering Manager (Endpoint Engineering),Affirm,greenhouse/affirm,Remote US,"$180,000",3.5,58.0,development,Mixed async and real-time tasks; $180k salary.,https://job-boards.greenhouse.io/affirm/jobs/7715528003
2026-06-05,"Intermediate Backend Engineer (C), Tenant Scale: Git",Gitlab,greenhouse/gitlab,"Remote, India",,0.0,58.0,development,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8497793002
2026-06-05,"Senior Backend Engineer (C), Tenant Scale: Git",Gitlab,greenhouse/gitlab,"Remote, India",,0.0,58.0,development,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8497791002
2026-06-05,Digital Marketing Manager,Nabu Casa,remoteok,"London, London, England, United Kingdom",,0.2,58.0,writing,Mixed async and real-time tasks; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-digital-marketing-manager-nabu-casa-1132802
2026-06-05,Digital Marketing Manager,Nabu Casa,remoteok,"Madrid, Madrid, Comunidad de Madrid, EspaÃ±a",,0.2,58.0,writing,Mixed async and real-time tasks; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-digital-marketing-manager-nabu-casa-1132817
2026-06-05,Digital Marketing Manager,Nabu Casa,remoteok,"Athens, Athens, Attiki, Greece",,0.2,58.0,writing,Mixed async and real-time tasks; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-digital-marketing-manager-nabu-casa-1132801
2026-06-05,Digital Marketing Manager,Nabu Casa,remoteok,"Madrid, Madrid, Comunidad de Madrid, EspaÃ±a",,0.2,58.0,writing,Mixed async and real-time tasks; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-digital-marketing-manager-nabu-casa-1132818
2026-06-05,Digital Marketing Manager,Nabu Casa,remoteok,"Roma, Roma, Lazio, Italia",,0.2,58.0,writing,Mixed async and real-time tasks; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-digital-marketing-manager-nabu-casa-1132800
2026-06-05,Digital Marketing Manager,Nabu Casa,remoteok,"BucureÅti, BucureÅti, BucureÅti, RomÃ¢nia",,0.2,58.0,writing,Mixed async and real-time tasks; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-digital-marketing-manager-nabu-casa-1132804
2026-06-05,Digital Marketing Manager,Nabu Casa,remoteok,"Lisboa, Lisboa, Lisboa, Portugal",,0.2,58.0,writing,Mixed async and real-time tasks; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-digital-marketing-manager-nabu-casa-1132816
2026-06-05,Machine Learning QA Engineer,Derq,remoteok,,,0.8,56.0,documentation,Mixed async and real-time tasks; no salary listed.,https://remoteOK.com/remote-jobs/remote-machine-learning-qa-engineer-derq-1132718
2026-06-05,Enterprise Support Engineer,Planetscale,greenhouse/planetscale,"Remote - NA, APAC, EMEA","$120,000 - $200,000",2.2,56.0,documentation,Mixed async and real-time tasks; $120k salary.,https://job-boards.greenhouse.io/planetscale/jobs/4009926009
2026-06-05,Senior Social Media Manager,Airtable,greenhouse/airtable,Remote - US,$100,3.5,56.0,writing,Mixed async and real-time tasks; $100k salary.,https://job-boards.greenhouse.io/airtable/jobs/8577941002
2026-06-05,"Manager, Software Engineering - DevEx AI Tools",Figma,greenhouse/figma,"San Francisco, CA • New York, NY • United States","$258,000",1.5,56.0,development,Mixed async and real-time tasks; $258k salary.,https://boards.greenhouse.io/figma/jobs/6008752004?gh_jid=6008752004
2026-06-05,"Principal Software Engineer, AI",Salesloft,greenhouse/salesloft,"United States, Remote",$1,0.0,56.0,development,Mixed async and real-time tasks; no salary listed.,https://www.salesloft.com/company/careers?gh_jid=7950576
2026-06-05,"Engineering Manager, Developer Productivity AI",Stripe,greenhouse/stripe,US-Remote,,1.0,56.0,development,Mixed async and real-time tasks; no salary listed.,https://stripe.com/jobs/search?gh_jid=7736943
2026-06-05,"Site Reliability Engineer, Environment Automation",Gitlab,greenhouse/gitlab,"Remote, Canada; Remote, US","$126,400",3.2,56.0,development,Mixed async and real-time tasks; $126k salary.,https://job-boards.greenhouse.io/gitlab/jobs/8504232002
2026-06-05,Junior Business Developer Bangalore F M X,LittleBig Connection,remoteok,"Greater Bengaluru Area,",,1.2,56.0,development,Mixed async and real-time tasks; no salary listed.,https://remoteOK.com/remote-jobs/remote-junior-business-developer-bangalore-f-m-x-littlebig-connection-1132871
2026-06-05,HR Operations Coordinator,Adecco,remoteok,,$40-$45,1.4,54.0,documentation,Mixed async and real-time tasks; $40k salary.,https://remoteOK.com/remote-jobs/remote-hr-amp-operations-coordinator-adecco-1132732
2026-06-05,Senior Software Engineer - REDAPL Graph Engine,Datadog,greenhouse/datadog,"France, Remote; Germany, Remote; Spain, Remote",,0.0,54.0,development,Mixed async and real-time tasks; no salary listed.,https://careers.datadoghq.com/detail/7959966/?gh_jid=7959966
2026-06-05,"Analyst II, Full Stack (Customer Servicing Analytics)",Affirm,greenhouse/affirm,Remote US,"$140,000 - $190,000",2.5,54.0,development,Mixed async and real-time tasks; $140k salary.,https://job-boards.greenhouse.io/affirm/jobs/7726632003
2026-06-05,"Analytics Manager, Full Stack",Affirm,greenhouse/affirm,Remote Spain,,1.0,54.0,development,Mixed async and real-time tasks; salary mentioned but unclear.,https://job-boards.greenhouse.io/affirm/jobs/7732927003
2026-06-05,"Analytics Manager, Full Stack (Fraud Analytics)",Affirm,greenhouse/affirm,Remote UK,,1.0,54.0,development,Mixed async and real-time tasks; salary mentioned but unclear.,https://job-boards.greenhouse.io/affirm/jobs/7532268003
2026-06-05,Customer Success Engineer - Japan,Gitlab,greenhouse/gitlab,"Remote, Japan",,2.0,54.0,documentation,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8497728002
